,Material=Steel,Material=Aluminum,Material=Titanium,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
1207,0,0,1,0.455,0.037,0.5656,0.06,70.0,0.04,0.042,0.065,0.05,0.035,0.0175,0.0349,0.015,0.045,0.0566,0.035,67.0,0.12,0.4,0.073,0.13,0.0,0.0,0.33,0.3,0.008,0.003188,0.00555,0.004444,0.00075144,0.005039,0.002726,0.003011,0.667153,1.0
1208,1,0,0,0.365,0.058,0.5656,0.06,74.5,0.04,0.0286,0.033,0.031,0.02335,0.013,0.028,0.015,0.031,0.0217,0.0328,74.0,0.1192,0.62,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.002952,0.001144,0.003022,0.001151,0.005269,0.001654,0.001542,0.58332,1.0
1210,0,0,1,0.395,0.058,0.5656,0.055,74.5,0.04,0.0302,0.044,0.0365,0.03,0.0165,0.035,0.015,0.048,0.0373,0.0417,74.0,0.1628,0.62,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.006627,0.008387,0.00145,0.002531,0.009305,0.003557,0.002349,0.653421,1.0
1211,1,0,0,0.435,0.07146,0.5656,0.012,73.19463,0.04,0.02545,0.0321,0.0365,0.02225,0.013,0.029,0.015,0.0291,0.0129,0.0226,72.19463,0.1505,0.585,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.001151,0.001249,0.000557,0.004294,0.004002,0.007983,0.001213,0.65686,1.0
1212,0,0,1,0.405,0.07,0.5656,0.055,74.0,0.04,0.0285,0.045,0.0445,0.0258,0.0115,0.035,0.015,0.0587,0.0444,0.036,73.0,0.148,0.5494,0.068,0.13,0.0,0.018,0.33,0.39,0.009,0.007787,0.004103,0.002088,0.00062176,0.004325,0.005339,0.004079,0.68605,1.0
1213,1,0,0,0.425,0.07,0.5656,0.095,73.0,0.04,0.0271,0.035,0.0365,0.02335,0.013,0.0288,0.015,0.0406,0.0455,0.0354,73.0,0.1603,0.6155,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002326,0.001595,0.000779,0.00194,0.007133,0.003661,0.009669,0.651179,1.0
1214,0,0,1,0.43663,0.0095,0.5656,0.045,70.5,0.04,0.0286,0.045,0.0365,0.02735,0.018,0.0318,0.015,0.0453,0.0536,0.0275,70.0,0.119,0.3407,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.008883,0.004188,0.000571,0.004586,0.005812,0.003859,0.002716,0.637996,1.0
1215,1,0,0,0.401,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0491,0.0477,0.0365,73.0,0.1822,0.5977,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003383,0.004905,0.002395,0.001334,0.00051862,0.005324,0.00070305,0.661668,1.0
1216,1,0,0,0.45,-0.03,0.5656,0.045,59.1,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0332,0.1609,0.0722,66.0,0.1451,0.415,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000944,0.004432,0.00359,0.003926,0.003891,0.005646,0.004193,0.505981,1.0
1217,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003731,0.009404,0.001645,0.00062633,0.005522,0.007753,0.001472,0.653639,1.0
1218,0,1,0,0.405,0.006,0.5656,0.045,74.0,0.04,0.0287,0.045,0.0,0.024,0.016,0.0318,0.0,0.0241,0.0469,0.0636,73.0,0.1379,0.5,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.0084455217007284,0.007158814939476,0.0021198137263543,0.0066831854707703,0.0041182207534724,0.0032021629760059,0.0084085415881958,0.5854319036765473,0.0
1219,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0526,0.0467,0.0364,77.5,0.145,0.6167,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.004959,0.001449,0.001707,0.009113,0.00054707,0.004167,0.008863,0.6804,1.0
1220,0,0,1,0.41,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0513,0.0118,0.0732,73.5,0.1617,0.55,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.0016,0.002319,0.001133,0.00063093,0.001097,0.002517,0.006649,0.667149,1.0
1221,1,0,0,0.38,0.0045,0.5656,0.045,71.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0446,0.0386,0.0322,72.0,0.1247,0.2886,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.00425,0.006457,0.000945,0.001374,0.001284,0.002279,0.009281,0.604371,1.0
1222,0,0,1,0.409,0.07,0.5656,0.22,75.0,0.04,0.0327,0.045,0.0365,0.021,0.013,0.0318,0.015,0.0498,0.1737,0.0301,75.0,0.175,0.81,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000609,0.001925,0.005454,0.001341,0.001274,0.009592,0.009648,0.659423,1.0
1223,1,0,0,0.405,0.07,0.5656,0.035,73.0,0.04,0.0254,0.0318,0.0365,0.02335,0.013,0.0286,0.015,0.0372,0.0169,0.0291,73.0,0.1418,0.5769,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003962,0.000768,0.003587,0.005216,0.0021,0.008256,0.006846,0.649455,1.0
1224,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0497,0.0477,0.042,72.0,0.1099,0.52,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.004253,0.001341,0.009384,0.001088,0.007827,0.00574,0.00096358,0.643138,1.0
1225,1,0,0,0.405,0.068,0.5656,0.055,72.5,0.04,0.03175,0.045,0.0365,0.02385,0.013,0.0349,0.015,0.0409,0.0492,0.0281,73.0,0.1465,0.5392,0.068,0.13,0.0,0.018,0.33,0.3,0.009,0.000847,0.001175,0.002543,0.001485,0.00075309,0.006336,0.002927,0.645691,1.0
1226,1,0,0,0.405,0.05,0.5656,0.095,74.0,0.04,0.0255,0.0312,0.0365,0.02335,0.013,0.0285,0.015,0.0383,0.0192,0.0333,73.0,0.17,0.5692,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003433,0.000939,0.001772,0.00236,0.009363,0.001474,0.003803,0.603063,1.0
1227,1,0,0,0.4,0.05,0.5656,0.02,73.0,0.04,0.0254,0.0317,0.0365,0.0175,0.0125,0.0286,0.015,0.0338,0.0159,0.0248,74.0,0.0891,0.5109,0.068,0.13,0.016,0.018,0.33,0.3,0.009,0.001428,0.002291,0.000692,0.003165,0.002787,0.007232,0.001766,0.618247,1.0
1228,1,0,0,0.47,0.08,0.5656,0.02,71.0,0.04,0.0254,0.0317,0.0365,0.0175,0.0125,0.0286,0.015,0.0328,0.0155,0.0263,70.0,0.0936,0.5355,0.068,0.13,0.016,0.018,0.33,0.3,0.009,0.00056,0.003956,0.004715,0.002269,0.002115,0.004743,0.008124,0.631179,1.0
1229,1,0,0,0.3,-0.007,0.5656,0.045,75.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0457,0.0498,0.0323,75.0,0.145,0.3498,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.007496,0.002931,0.003324,0.001056,0.001047,0.003836,0.003618,0.481835,1.0
1230,1,0,0,0.355,0.0,0.5656,0.04,67.0,0.04,0.029,0.045,0.035,0.022,0.014,0.03,0.015,0.0385,0.029,0.0285,70.0,0.115,0.259,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.005498,0.001411,0.000635,0.001474,0.004653,0.003393,0.003393,0.529955,1.0
1231,0,0,1,0.405,0.07,0.5656,0.058,75.5,0.04,0.0375,0.04,0.0365,0.01985,0.013,0.0318,0.015,0.0529,0.049,0.0351,73.0,0.145,0.515,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.005595,0.00119,0.001258,0.005628,0.006887,0.005915,0.005324,0.656007,1.0
1232,0,0,1,1.05,-0.3812,0.5656,0.058,71.0,0.0381,0.0227,0.0318,0.034,0.023,0.015425,0.0318,0.005,0.02,0.0171,0.005,72.0,0.1308,0.0271,0.068,0.13,0.0,0.0,0.33,0.3,0.03,0.005546088217731,0.0008066828445101,0.004904832884926,0.0041880823367384,0.0073229791616005,0.0069881015043661,0.0026457017568631,0.4523432824775317,0.0
1233,1,0,0,1.05,-0.3812,0.5656,0.058,71.0,0.0381,0.0227,0.0318,0.034,0.023,0.015425,0.0318,0.005,0.02,0.0171,0.005,72.0,0.1308,0.0271,0.068,0.13,0.0,0.0,0.33,0.3,0.03,0.0028537507149962,0.0024835077570234,0.0059039749199227,0.0023049782124979,0.0027553044146247,0.0015314727165847,0.0045240315749202,0.4523432824775317,0.0
1234,0,0,1,0.392,0.058,0.5656,0.045,75.5,0.04,0.0302,0.045,0.044,0.02335,0.013,0.035,0.015,0.0574,0.0528,0.0412,74.0,0.135,0.6028,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.0042,0.00198,0.001208,0.002168,0.00061453,0.001825,0.005744,0.631303,1.0
1235,1,0,0,0.4,0.06,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0528,0.0491,0.0332,74.5,0.1178,0.5091,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.007151,0.003084,0.002121,0.001353,0.00092255,0.002188,0.00082428,0.678137,1.0
1236,0,0,1,0.375,0.0,0.5656,0.047,74.0,0.04,0.0292,0.04,0.033,0.022,0.0175,0.028,0.015,0.0428,0.0434,0.0295,73.0,0.1,0.2934,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003144,0.003266,0.005949,0.005021,0.00070925,0.007902,0.00077885,0.594338,1.0
1237,0,0,1,0.425,0.0,0.5656,0.175,74.0,0.04,0.0302,0.043,0.035,0.03,0.0215,0.03,0.015,0.0498,0.0439,0.031,73.0,0.11,0.4439,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.002826,0.000762,0.000632,0.001009,0.005442,0.001336,0.00076195,0.651822,1.0
1238,0,0,1,0.405,0.0,0.5656,0.044,74.0,0.04,0.0302,0.04,0.035,0.025,0.019,0.027,0.015,0.0451,0.0393,0.0305,73.0,0.107,0.3143,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.006816,0.001138,0.003979,0.008268,0.00081499,0.00076867,0.007185,0.59023,1.0
1240,0,0,1,0.41,0.0,0.5656,0.22,73.0,0.04,0.0327,0.04,0.04,0.03,0.0215,0.035,0.015,0.0576,0.0443,0.0307,73.0,0.127,0.5193,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.002692,0.00392,0.00296,0.001889,0.005244,0.009177,0.004577,0.645654,1.0
1241,1,0,0,0.4,-0.007,0.5656,0.045,75.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0791,0.0475,0.0213,75.0,0.12,0.3475,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003342,0.003194,0.004537,0.002576,0.001599,0.003073,0.002751,0.587127,1.0
1242,1,0,0,0.375,0.0,0.5656,0.044,74.0,0.04,0.0292,0.04,0.034,0.023,0.018,0.028,0.015,0.043,0.0393,0.0288,72.0,0.1,0.2643,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.005842,0.002857,0.000542,0.001991,0.003165,0.003707,0.002335,0.593796,1.0
1243,1,0,0,0.35,-0.03,0.5656,0.044,78.0,0.04,0.0292,0.04,0.034,0.023,0.018,0.028,0.015,0.0409,0.0391,0.0302,72.0,0.111,0.2791,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.005893,0.00142,0.008915,0.00078285,0.006406,0.001999,0.00819,0.576285,1.0
1244,0,0,1,0.35,0.0,0.5656,0.044,74.0,0.04,0.0277,0.045,0.04,0.025,0.013,0.03,0.015,0.1105,0.05,0.1555,75.0,0.1791,0.35,0.07,0.13,0.0,0.0,0.33,0.3,0.009,0.001067,0.002321,0.002139,0.002352,0.001057,0.001223,0.008001,0.591584,1.0
1245,0,0,1,0.415,0.07,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0462,0.0317,0.0312,73.5,0.1509,0.6017,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.00948,0.000535,0.000888,0.001537,0.001548,0.00062495,0.004136,0.659435,1.0
1246,0,0,1,0.4,0.04,0.5656,0.175,80.0,0.04,0.0327,0.04,0.0365,0.03,0.025,0.04,0.015,0.025,0.16,0.025,74.0,0.1353,0.66,0.072,0.12,0.02,0.0,0.37,0.3,0.009,0.008508,0.005542,0.00086,0.002189,0.002803,0.001725,0.006983,0.596165,1.0
1247,1,0,0,0.407,0.067,0.5656,0.045,75.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0486,0.0487,0.036,70.5,0.158,0.5337,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.008844,0.009268,0.005941,0.00164,0.008639,0.001759,0.004984,0.632945,1.0
1248,1,0,0,0.415,0.069,0.5656,0.045,74.0,0.04,0.0267,0.035,0.0305,0.02335,0.013,0.031,0.015,0.0409,0.0141,0.0346,74.0,0.167,0.5941,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003585,0.001223,0.002649,0.001991,0.00070485,0.001712,0.001006,0.670601,1.0
1249,1,0,0,0.445,0.07,0.5656,0.08,73.5,0.04,0.0339,0.038,0.0429,0.02335,0.015,0.032,0.015,0.0504,0.0773,0.0254,71.0,0.12,0.48,0.068,0.135,0.0,0.0,0.33,0.3,0.0123,0.000518,0.000744,0.004011,0.001046,0.009397,0.004629,0.007612,0.751986,1.0
1250,1,0,0,0.56,0.12218,0.5656,0.08,62.8736,0.0381,0.0277,0.0317,0.034,0.0175,0.00525,0.0286,0.015,0.0317,0.04,0.03,59.3736,0.142,0.5,0.068,0.135,0.0,0.0,0.33,0.3,0.0106,0.004294,0.007442,0.000983,0.001674,0.00081023,0.00053794,0.002243,0.679554,1.0
1251,1,0,0,0.445,0.075,0.5656,0.06,73.0,0.04,0.0369,0.05,0.0429,0.02335,0.015,0.035,0.015,0.048,0.0581,0.0413,71.0,0.2,0.54,0.068,0.135,0.0,0.0,0.33,0.3,0.0123,0.004746,0.002126,0.001479,0.00344,0.00095656,0.002011,0.006221,0.709397,1.0
1252,1,0,0,0.405,0.0,0.5656,0.043,74.0,0.04,0.0292,0.04,0.034,0.022,0.0175,0.028,0.015,0.0429,0.0382,0.03,72.0,0.1,0.2982,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.004392,0.001575,0.002129,0.009733,0.00090616,0.004973,0.001214,0.595873,1.0
1253,1,0,0,0.4840299999999999,0.055,0.5656,0.043,58.5,0.0381,0.0254,0.0318,0.034,0.01875,0.011425,0.0254,0.005,0.025,0.15,0.142,61.0,0.1749,0.49,0.068,0.135,0.0,0.0,0.33,0.3,0.03,0.0019093080274139,0.0010887617984425,0.0011956114394758,0.0015832942106448,0.0056031681167784,0.0032708063018642,0.0030135596127791,0.6666403319531989,0.0
1254,1,0,0,0.80152,0.07,0.5656,0.045,45.6,0.04,0.0302,0.045,0.0365,0.026,0.013,0.0318,0.015,0.035,0.05,0.065,56.5,0.15,0.43,0.068,0.13,0.016,0.0,0.33,0.3,0.009,0.000958,0.001492,0.000775,0.00052129,0.006732,0.003953,0.00065586,0.857217,1.0
1255,0,0,1,0.4323,0.07,0.5656,0.065,71.5,0.04,0.0336,0.045,0.0365,0.02335,0.018,0.0318,0.015,0.0633,0.068,0.0298,67.5,0.125,0.4205,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.005117,0.001937,0.003864,0.002642,0.00085905,0.008614,0.002551,0.68208,1.0
1256,1,0,0,0.43,0.0,0.5656,0.03,72.5,0.04,0.0227,0.038,0.03,0.025,0.013,0.038,0.015,0.23,0.1,0.045,69.0,0.275,0.3,0.07,0.13,0.0,0.0,0.33,0.3,0.009,0.0032422254801854,0.0098547886459977,0.0013014744232539,0.0026729311090231,0.0015603029810336,0.0015064769565199,0.0006640673126865,0.6391864448917315,0.0
1257,1,0,0,0.405,0.07,0.5656,0.066,78.0,0.088,0.0371,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0523,0.0509,0.0366,77.0,0.145,0.5169,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.000501,0.00417,0.001279,0.008366,0.00549,0.001684,0.006171,0.677453,1.0
1258,1,0,0,0.405,0.09,0.5656,0.066,76.0,0.088,0.0371,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0503,0.0509,0.0366,75.0,0.145,0.5169,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.001501,0.00338,0.000872,0.004809,0.003331,0.00079439,0.001176,0.701828,1.0
1259,1,0,0,0.325,-0.025,0.5656,0.043,74.0,0.04,0.0287,0.035,0.032,0.02,0.0165,0.027,0.015,0.0365,0.0353,0.0323,73.0,0.097,0.2603,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001443,0.006006,0.008142,0.003197,0.001023,0.003642,0.004739,0.49551,1.0
1260,1,0,0,0.325,-0.025,0.5656,0.04,74.0,0.04,0.0287,0.035,0.032,0.02,0.0165,0.027,0.015,0.0352,0.0368,0.0303,73.0,0.095,0.1868,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000628,0.007507,0.000852,0.003085,0.002072,0.00077544,0.004869,0.486082,1.0
1261,1,0,0,0.445,0.0675,0.5656,0.02,73.0,0.04,0.0339,0.036,0.0429,0.02335,0.015,0.0286,0.015,0.0517,0.0666,0.0259,71.0,0.12,0.485,0.068,0.135,0.0,0.0,0.33,0.3,0.0123,0.00295,0.002345,0.002628,0.002564,0.001287,0.00852,0.008876,0.74741,1.0
1262,0,0,1,0.405,0.07,0.5656,0.065,80.0,0.04,0.0381,0.045,0.0365,0.02335,0.014,0.0318,0.015,0.0526,0.0508,0.0318,77.5,0.145,0.5168,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001351,0.006742,0.001548,0.00060605,0.003142,0.00099219,0.00532,0.6804,1.0
1263,0,0,1,0.405,0.07,0.5656,0.065,80.0,0.04,0.0381,0.045,0.0365,0.02335,0.014,0.0318,0.015,0.0526,0.0508,0.0318,80.5,0.145,0.5168,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.005928,0.007264,0.005816,0.003245,0.005099,0.007725,0.00385,0.696834,1.0
1264,1,0,0,0.325,-0.025,0.5656,0.04,74.0,0.04,0.0287,0.035,0.032,0.02,0.0165,0.028,0.015,0.0365,0.0352,0.0324,73.0,0.095,0.2602,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001315,0.000693,0.001576,0.001741,0.00475,0.001581,0.009473,0.49551,1.0
1265,1,0,0,0.52,0.14,0.5656,0.058,68.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.04,0.0528,0.0286,71.0,0.1485,0.5187999999999999,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.0033814828209481,0.0014582358390399,0.0010027646561152,0.00286211164328,0.0087249150564789,0.0046277755787312,0.0017431330253298,0.8101422139828395,0.0
1266,1,0,0,0.56,0.05,0.5656,0.058,73.0,0.04,0.0286,0.045,0.0381,0.02335,0.013,0.0318,0.015,0.06,0.0528,0.025,73.0,0.1325,0.5188,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.005091,0.00239,0.00488,0.00099509,0.00070563,0.00066943,0.008433,0.748079,1.0
1267,0,0,1,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0501,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.003805,0.000574,0.000719,0.00061678,0.00099219,0.00551,0.002304,0.651833,1.0
1268,1,0,0,0.38,-0.0305307417728799,0.5656,0.044,73.91972058655362,0.045,0.035,0.045,0.0345,0.018,0.015,0.0268,0.015,0.0477999999999999,0.0382999999999999,0.0378,73.91972058655362,0.1267,0.43,0.17,0.12,0.0,0.0,0.33,0.3,0.009,0.008038706426653,0.0066758575693363,0.0008512339577414,0.0005184333139153,0.0042234563047702,0.0007999263940832,0.0019595304443159,0.6250696826573552,0.0
1269,1,0,0,0.36786,0.069,0.5656,0.044,75.0,0.04,0.0277,0.04,0.0365,0.02335,0.013,0.03,0.015,0.0477,0.0168,0.0307,74.0,0.12,0.52,0.068,0.12,0.016,0.018,0.33,0.3,0.009,0.006214,0.003232,0.001267,0.00526,0.002973,0.005325,0.001827,0.621341,1.0
1270,1,0,0,0.33,-0.015,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02485,0.0165,0.0318,0.02,0.0438,0.0401,0.0228,69.0,0.0934,0.2601,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.009819,0.001349,0.005842,0.007816,0.00057244,0.002762,0.004489,0.552008,1.0
1271,1,0,0,0.415,0.08,0.5656,0.17,72.0,0.04,0.0286,0.045,0.0365,0.022,0.017,0.0318,0.015,0.0433,0.1296,0.0292,73.5,0.1457,0.7096,0.068,0.13,0.016,0.018,0.33,0.3,0.009,0.002366,0.004355,0.000753,0.00278,0.00074297,0.00087331,0.007934,0.659974,1.0
1272,0,0,1,0.38,0.08,0.5656,0.24,76.0,0.04,0.027,0.038,0.0365,0.022,0.016,0.0318,0.015,0.0492,0.1396,0.0336,72.5,0.1538,0.6996,0.068,0.13,0.017,0.018,0.33,0.3,0.009,0.001173,0.001226,0.008329,0.001862,0.004876,0.002445,0.006235,0.71197,1.0
1273,1,0,0,0.45212,0.06604,0.5656,0.12,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0468,0.116,0.0317,71.0,0.1176,0.508,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.001788,0.002051,0.000923,0.009585,0.006767,0.001103,0.004934,0.712289,1.0
1274,1,0,0,0.445,0.0675,0.5656,0.025,73.0,0.04,0.0339,0.036,0.0429,0.02335,0.015,0.0286,0.015,0.0517,0.0666,0.0259,71.0,0.12,0.485,0.068,0.135,0.0,0.0,0.33,0.3,0.0123,0.00614,0.004191,0.000905,0.00082518,0.003805,0.001707,0.003307,0.74741,1.0
1275,0,0,1,0.444,0.058,0.5656,0.045,73.0,0.04,0.0302,0.045,0.03895,0.02335,0.013,0.0316,0.015,0.0454,0.0362,0.03,71.0,0.1169,0.4422,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000647,0.001069,0.003365,0.003033,0.00074161,0.001263,0.00429,0.668309,1.0
1276,1,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.03995,0.02335,0.013,0.0318,0.015,0.0518,0.04,0.032,73.0,0.1026,0.46,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.00417,0.008715,0.001597,0.00887,0.00203,0.002007,0.007708,0.655654,1.0
1277,1,0,0,0.36,0.04,0.5656,0.045,75.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0488,0.04,0.0377,74.5,0.1331,0.55,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.002904,0.003048,0.002469,0.00060362,0.005659,0.00086821,0.006097,0.622814,1.0
1278,1,0,0,0.4225,0.064,0.5656,0.07,74.0,0.034,0.0286,0.04,0.0365,0.02335,0.013,0.0318,0.015,0.0442,0.0531,0.0361,71.5,0.165,0.58,0.068,0.135,0.0,0.0,0.33,0.3,0.009,0.003007,0.008968,0.003395,0.003481,0.002047,0.006557,0.001114,0.668197,1.0
1279,0,0,1,0.44,0.069,0.5656,0.08,73.25,0.04,0.0307,0.045,0.0365,0.025,0.019,0.036,0.015,0.054,0.0513,0.0425,72.0,0.188,0.56,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000943,0.000674,0.002523,0.002766,0.0008698,0.002628,0.006068,0.656976,1.0
1280,0,0,1,0.42,0.058,0.5656,0.08,69.0,0.04,0.03495,0.055,0.0365,0.03335,0.0228,0.0286,0.015,0.07,0.02,0.025,69.0,0.09,0.4,0.068,0.135,0.0,0.0,0.33,0.3,0.008,0.007014,0.000818,0.000523,0.00735,0.007804,0.001221,0.00076028,0.669618,1.0
1281,1,0,0,0.4,-0.0175,0.5656,0.075,74.0,0.04,0.0267,0.035,0.0365,0.02335,0.013,0.028,0.015,0.0378,0.0305,0.0354,72.0,0.194,0.48,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.001465,0.001216,0.004954,0.002622,0.005004,0.001783,0.006352,0.521821,1.0
1282,1,0,0,0.405,-0.03,0.5656,0.045,40.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0306,0.0426,0.0527,40.0,0.145,0.3426,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001117,0.001451,0.004774,0.008359,0.007024,0.00084968,0.001228,0.361384,1.0
1283,1,0,0,0.375,0.05,0.5656,0.025,70.0,0.04,0.0255,0.032,0.0365,0.02335,0.013,0.0256,0.015,0.025,0.015,0.025,77.0,0.0875,0.555,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.00876,0.001204,0.000609,0.001066,0.00089562,0.004582,0.002154,0.611212,1.0
1284,1,0,0,0.4,0.0,0.5656,0.019,90.0,0.0381,0.0254,0.0318,0.034,0.018,0.014425,0.0286,0.005,0.032,0.017,0.028,70.0,0.0907999999999999,0.347,0.068,0.13,0.0,0.0,0.33,0.3,0.03,0.0021213646827107,0.0010512026064363,0.0005332388960564,0.0040852218475614,0.008439347073767,0.004592372736766,0.0006817842078867,0.5026622090461529,0.0
1285,0,0,1,0.4,0.05,0.5656,0.14,74.0,0.04,0.031,0.045,0.0365,0.025,0.0165,0.0318,0.01,0.0356,0.009,0.0461,74.0,0.0985,0.549,0.068,0.12,0.0,0.0,0.33,0.3,0.009,0.00635,0.002098,0.001001,0.004576,0.003042,0.006782,0.00128,0.633593,1.0
1286,1,0,0,0.415,0.07,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0439,0.0202,0.033,72.0,0.1795,0.5852,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.00085,0.003157,0.00805,0.001096,0.008932,0.001692,0.004144,0.664566,1.0
1287,0,0,1,0.327,-0.001,0.5656,0.055,74.0000202554444,0.04,0.0286,0.042,0.0365,0.0235,0.0165,0.0318,0.015,0.0523,0.0546,0.0226,71.0,0.115,0.3,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.001012,0.000557,0.003753,0.003438,0.005239,0.00789,0.007798,0.599064,1.0
1288,0,0,1,0.355,-0.001,0.5656,0.055,74.0000202554444,0.04,0.0286,0.042,0.0365,0.0235,0.0165,0.0318,0.015,0.0505,0.0537,0.024,69.5,0.115,0.3,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.000663,0.000542,0.008786,0.005446,0.003395,0.00067139,0.007702,0.570698,1.0
1289,0,0,1,0.41,0.015,0.5656,0.2,69.99997270451806,0.04,0.05,0.045,0.0475,0.04,0.0215,0.04,0.015,0.0455,0.0534,0.03,65.1,0.0899,0.3534,0.068,0.13,0.0,0.0,0.33,0.3,0.009,0.00391,0.001827,0.00051,0.004687,0.00088975,0.001249,0.003581,0.610274,1.0
